ZCTA,class,n,freq,primary_org_cat
08232,Social & Fraternal,3,0.13043478260869565,NA
08232,NA,9,0.391304347826087,NA
08234,Arts & Cultural,5,0.06329113924050633,NA
08234,Community,2,0.02531645569620253,NA
08234,Education,2,0.02531645569620253,NA
08234,Foundations,3,0.0379746835443038,NA
08234,Healthcare,3,0.0379746835443038,NA
08234,Hobby & Sports,6,0.0759493670886076,NA
08234,Housing,1,0.012658227848101266,NA
08234,Political,1,0.012658227848101266,NA
08234,Professional,4,0.05063291139240506,NA
08234,Religious,9,0.11392405063291139,NA
08234,Research & Think Tank,1,0.012658227848101266,NA
08234,Social & Fraternal,14,0.17721518987341772,NA
08234,Unions,6,0.0759493670886076,NA
08234,Youth,3,0.0379746835443038,NA
08234,NA,19,0.24050632911392406,NA
08240,NA,5,1,NA
08241,Community,1,0.25,Community
08241,Hobby & Sports,1,0.25,Community
08241,Social & Fraternal,1,0.25,Community
08241,Unions,1,0.25,Community
08242,Economic,1,0.2,Economic
08242,Foundations,1,0.2,Economic
08242,Social & Fraternal,1,0.2,Economic
08242,Unions,1,0.2,Economic
08242,NA,1,0.2,Economic
08243,Foundations,1,0.1111111111111111,Social & Fraternal
08243,Political,1,0.1111111111111111,Social & Fraternal
08243,Religious,2,0.2222222222222222,Social & Fraternal
08243,Social & Fraternal,4,0.4444444444444444,Social & Fraternal
08243,Unions,1,0.1111111111111111,Social & Fraternal
08244,Education,1,0.05,Social & Fraternal
08244,Hobby & Sports,1,0.05,Social & Fraternal
08244,Political,1,0.05,Social & Fraternal
08244,Social & Fraternal,8,0.4,Social & Fraternal
08244,Unions,1,0.05,Social & Fraternal
08244,NA,8,0.4,Social & Fraternal
08247,Community,1,0.14285714285714285,Social & Fraternal
08247,Religious,1,0.14285714285714285,Social & Fraternal
08247,Research & Think Tank,1,0.14285714285714285,Social & Fraternal
08247,Social & Fraternal,2,0.2857142857142857,Social & Fraternal
08247,NA,2,0.2857142857142857,Social & Fraternal
08248,NA,1,1,NA
08250,NA,1,1,NA
08251,Professional,2,0.16666666666666666,Social & Fraternal
08251,Religious,2,0.16666666666666666,Social & Fraternal
08251,Social & Fraternal,7,0.5833333333333334,Social & Fraternal
08251,NA,1,0.08333333333333333,Social & Fraternal
08252,NA,1,1,NA
08260,Arts & Cultural,1,0.029411764705882353,NA
08260,Community,2,0.058823529411764705,NA
08260,Economic,2,0.058823529411764705,NA
08260,Hobby & Sports,1,0.029411764705882353,NA
08260,Housing,2,0.058823529411764705,NA
08260,Religious,1,0.029411764705882353,NA
08260,Social & Fraternal,5,0.14705882352941177,NA
08260,NA,20,0.5882352941176471,NA
08270,Economic,1,0.14285714285714285,Social & Fraternal
08270,Healthcare,1,0.14285714285714285,Social & Fraternal
08270,Social & Fraternal,3,0.42857142857142855,Social & Fraternal
08270,Unions,1,0.14285714285714285,Social & Fraternal
08270,NA,1,0.14285714285714285,Social & Fraternal
08302,Arts & Cultural,2,0.031746031746031744,Religious
08302,Community,2,0.031746031746031744,Religious
08302,Economic,3,0.047619047619047616,Religious
08302,Education,3,0.047619047619047616,Religious
08302,Foundations,1,0.015873015873015872,Religious
08302,Healthcare,3,0.047619047619047616,Religious
08302,Hobby & Sports,2,0.031746031746031744,Religious
08302,Housing,1,0.015873015873015872,Religious
08302,Political,2,0.031746031746031744,Religious
08302,Religious,16,0.25396825396825395,Religious
08302,Social & Fraternal,11,0.1746031746031746,Religious
08302,Unions,6,0.09523809523809523,Religious
08302,Youth,2,0.031746031746031744,Religious
08302,NA,9,0.14285714285714285,Religious
08310,Education,2,0.6666666666666666,Education
08310,Social & Fraternal,1,0.3333333333333333,Education
08311,Religious,2,0.5,Religious
08311,Social & Fraternal,2,0.5,Religious
08312,Arts & Cultural,1,0.1111111111111111,Unions
08312,Religious,1,0.1111111111111111,Unions
08312,Social & Fraternal,1,0.1111111111111111,Unions
08312,Unions,3,0.3333333333333333,Unions
08312,Youth,1,0.1111111111111111,Unions
08312,NA,2,0.2222222222222222,Unions
08317,Hobby & Sports,1,0.5,Hobby & Sports
08317,Unions,1,0.5,Hobby & Sports
08318,Community,1,0.03571428571428571,NA
08318,Education,3,0.10714285714285714,NA
08318,Foundations,2,0.07142857142857142,NA
08318,Hobby & Sports,2,0.07142857142857142,NA
08318,Professional,1,0.03571428571428571,NA
08318,Religious,4,0.14285714285714285,NA
08318,Research & Think Tank,1,0.03571428571428571,NA
08318,Social & Fraternal,5,0.17857142857142858,NA
08318,Unions,3,0.10714285714285714,NA
08318,NA,6,0.21428571428571427,NA
08319,Youth,1,1,Youth
08322,Community,1,0.09090909090909091,Healthcare
08322,Healthcare,3,0.2727272727272727,Healthcare
08322,Hobby & Sports,1,0.09090909090909091,Healthcare
08322,Religious,1,0.09090909090909091,Healthcare
08322,Research & Think Tank,1,0.09090909090909091,Healthcare
08322,Social & Fraternal,2,0.18181818181818182,Healthcare
08322,Unions,1,0.09090909090909091,Healthcare
08322,Youth,1,0.09090909090909091,Healthcare
08323,NA,1,1,NA
08324,Religious,1,0.3333333333333333,Religious
08324,Social & Fraternal,1,0.3333333333333333,Religious
08324,NA,1,0.3333333333333333,Religious
08326,Unions,1,1,Unions
08327,Arts & Cultural,1,1,Arts & Cultural
08330,Community,5,0.10416666666666667,NA
08330,Economic,1,0.020833333333333332,NA
08330,Education,3,0.0625,NA
08330,Healthcare,2,0.041666666666666664,NA
08330,Hobby & Sports,5,0.10416666666666667,NA
08330,Professional,1,0.020833333333333332,NA
08330,Religious,3,0.0625,NA
08330,Research & Think Tank,1,0.020833333333333332,NA
08330,Social & Fraternal,5,0.10416666666666667,NA
08330,Unions,2,0.041666666666666664,NA
08330,NA,20,0.4166666666666667,NA
08332,Arts & Cultural,15,0.22727272727272727,Arts & Cultural
08332,Community,1,0.015151515151515152,Arts & Cultural
08332,Economic,1,0.015151515151515152,Arts & Cultural
08332,Education,6,0.09090909090909091,Arts & Cultural
08332,Foundations,2,0.030303030303030304,Arts & Cultural
08332,Healthcare,1,0.015151515151515152,Arts & Cultural
08332,Hobby & Sports,5,0.07575757575757576,Arts & Cultural
08332,Housing,2,0.030303030303030304,Arts & Cultural
08332,Religious,7,0.10606060606060606,Arts & Cultural
08332,Social & Fraternal,11,0.16666666666666666,Arts & Cultural
08332,Unions,3,0.045454545454545456,Arts & Cultural
08332,Youth,2,0.030303030303030304,Arts & Cultural
08332,NA,10,0.15151515151515152,Arts & Cultural
08340,Arts & Cultural,1,1,Arts & Cultural
08341,Education,1,0.5,Education
08341,Unions,1,0.5,Education
08343,Healthcare,1,0.14285714285714285,Social & Fraternal
08343,Professional,1,0.14285714285714285,Social & Fraternal
08343,Social & Fraternal,2,0.2857142857142857,Social & Fraternal
08343,Unions,2,0.2857142857142857,Social & Fraternal
08343,NA,1,0.14285714285714285,Social & Fraternal
08344,Education,1,0.1111111111111111,Religious
08344,Professional,1,0.1111111111111111,Religious
08344,Religious,3,0.3333333333333333,Religious
08344,Social & Fraternal,2,0.2222222222222222,Religious
08344,NA,2,0.2222222222222222,Religious
08345,Education,1,0.2,Social & Fraternal
08345,Foundations,1,0.2,Social & Fraternal
08345,Social & Fraternal,2,0.4,Social & Fraternal
08345,Unions,1,0.2,Social & Fraternal
08346,Religious,1,0.5,Religious
08346,Youth,1,0.5,Religious
08349,Religious,1,0.3333333333333333,Religious
08349,Social & Fraternal,1,0.3333333333333333,Religious
08349,Unions,1,0.3333333333333333,Religious
08360,Arts & Cultural,3,0.05,NA
08360,Community,1,0.016666666666666666,NA
08360,Economic,3,0.05,NA
08360,Education,3,0.05,NA
08360,Healthcare,3,0.05,NA
08360,Hobby & Sports,1,0.016666666666666666,NA
08360,Housing,1,0.016666666666666666,NA
08360,Religious,13,0.21666666666666667,NA
08360,Research & Think Tank,1,0.016666666666666666,NA
08360,Social & Fraternal,5,0.08333333333333333,NA
08360,Unions,2,0.03333333333333333,NA
08360,Youth,2,0.03333333333333333,NA
08360,NA,22,0.36666666666666664,NA
08361,Community,1,0.03125,NA
08361,Healthcare,1,0.03125,NA
08361,Hobby & Sports,2,0.0625,NA
08361,Housing,2,0.0625,NA
08361,Professional,1,0.03125,NA
08361,Religious,5,0.15625,NA
08361,Research & Think Tank,1,0.03125,NA
08361,Social & Fraternal,4,0.125,NA
08361,Unions,3,0.09375,NA
08361,Youth,3,0.09375,NA
08361,NA,9,0.28125,NA
08401,Arts & Cultural,1,0.01694915254237288,NA
08401,Community,2,0.03389830508474576,NA
08401,Economic,5,0.0847457627118644,NA
08401,Education,1,0.01694915254237288,NA
08401,Foundations,3,0.05084745762711865,NA
08401,Healthcare,2,0.03389830508474576,NA
08401,Hobby & Sports,1,0.01694915254237288,NA
08401,Housing,2,0.03389830508474576,NA
08401,Political,2,0.03389830508474576,NA
08401,Professional,3,0.05084745762711865,NA
08401,Religious,11,0.1864406779661017,NA
08401,Social & Fraternal,5,0.0847457627118644,NA
08401,Unions,2,0.03389830508474576,NA
08401,Youth,1,0.01694915254237288,NA
08401,NA,18,0.3050847457627119,NA
08402,Economic,3,0.14285714285714285,NA
08402,Education,1,0.047619047619047616,NA
08402,Healthcare,2,0.09523809523809523,NA
08402,Hobby & Sports,1,0.047619047619047616,NA
08402,Housing,1,0.047619047619047616,NA
08402,Religious,2,0.09523809523809523,NA
08402,Social & Fraternal,2,0.09523809523809523,NA
08402,Unions,2,0.09523809523809523,NA
08402,Youth,2,0.09523809523809523,NA
08402,NA,5,0.23809523809523808,NA
08403,Research & Think Tank,1,0.2,NA
08403,NA,4,0.8,NA
08405,NA,5,1,NA
08406,Arts & Cultural,1,0.05263157894736842,NA
08406,Community,1,0.05263157894736842,NA
08406,Professional,1,0.05263157894736842,NA
08406,Religious,2,0.10526315789473684,NA
08406,Social & Fraternal,1,0.05263157894736842,NA
08406,NA,13,0.6842105263157895,NA
08501,Arts & Cultural,1,0.047619047619047616,NA
08501,Economic,1,0.047619047619047616,NA
08501,Education,1,0.047619047619047616,NA
08501,Foundations,2,0.09523809523809523,NA
08501,Hobby & Sports,2,0.09523809523809523,NA
08501,Professional,1,0.047619047619047616,NA
08501,Religious,2,0.09523809523809523,NA
08501,Social & Fraternal,2,0.09523809523809523,NA
08501,Unions,1,0.047619047619047616,NA
08501,Youth,2,0.09523809523809523,NA
08501,NA,6,0.2857142857142857,NA
08502,Arts & Cultural,2,0.10526315789473684,Religious
08502,Economic,1,0.05263157894736842,Religious
08502,Education,2,0.10526315789473684,Religious
08502,Healthcare,2,0.10526315789473684,Religious
08502,Hobby & Sports,1,0.05263157894736842,Religious
08502,Professional,2,0.10526315789473684,Religious
08502,Religious,3,0.15789473684210525,Religious
08502,Research & Think Tank,1,0.05263157894736842,Religious
08502,Social & Fraternal,2,0.10526315789473684,Religious
08502,NA,3,0.15789473684210525,Religious
08504,NA,1,1,NA
08505,Arts & Cultural,2,0.0392156862745098,Social & Fraternal
08505,Community,3,0.058823529411764705,Social & Fraternal
08505,Economic,1,0.0196078431372549,Social & Fraternal
08505,Education,6,0.11764705882352941,Social & Fraternal
08505,Foundations,1,0.0196078431372549,Social & Fraternal
08505,Healthcare,1,0.0196078431372549,Social & Fraternal
08505,Hobby & Sports,6,0.11764705882352941,Social & Fraternal
08505,Professional,5,0.09803921568627451,Social & Fraternal
08505,Religious,6,0.11764705882352941,Social & Fraternal
08505,Research & Think Tank,1,0.0196078431372549,Social & Fraternal
08505,Social & Fraternal,10,0.19607843137254902,Social & Fraternal
08505,Unions,6,0.11764705882352941,Social & Fraternal
08505,Youth,2,0.0392156862745098,Social & Fraternal
08505,NA,1,0.0196078431372549,Social & Fraternal
08510,Community,1,0.16666666666666666,Religious
08510,Healthcare,1,0.16666666666666666,Religious
08510,Religious,2,0.3333333333333333,Religious
08510,Social & Fraternal,2,0.3333333333333333,Religious
08511,NA,2,1,NA
08512,Arts & Cultural,2,0.09523809523809523,NA
08512,Community,2,0.09523809523809523,NA
08512,Education,3,0.14285714285714285,NA
08512,Foundations,1,0.047619047619047616,NA
08512,Healthcare,3,0.14285714285714285,NA
08512,Hobby & Sports,1,0.047619047619047616,NA
08512,Religious,2,0.09523809523809523,NA
08512,Social & Fraternal,2,0.09523809523809523,NA
08512,Youth,1,0.047619047619047616,NA
08512,NA,4,0.19047619047619047,NA
08514,Education,1,0.08333333333333333,Unions
08514,Foundations,1,0.08333333333333333,Unions
08514,Healthcare,1,0.08333333333333333,Unions
08514,Professional,1,0.08333333333333333,Unions
08514,Social & Fraternal,1,0.08333333333333333,Unions
08514,Unions,3,0.25,Unions
08514,Youth,1,0.08333333333333333,Unions
08514,NA,3,0.25,Unions
08515,Arts & Cultural,2,0.15384615384615385,Social & Fraternal
08515,Education,1,0.07692307692307693,Social & Fraternal
08515,Hobby & Sports,2,0.15384615384615385,Social & Fraternal
08515,Religious,2,0.15384615384615385,Social & Fraternal
08515,Social & Fraternal,3,0.23076923076923078,Social & Fraternal
08515,NA,3,0.23076923076923078,Social & Fraternal
08518,Education,1,0.125,NA
08518,Social & Fraternal,2,0.25,NA
08518,NA,5,0.625,NA
08520,Arts & Cultural,1,0.01694915254237288,NA
08520,Community,7,0.11864406779661017,NA
08520,Economic,3,0.05084745762711865,NA
08520,Education,3,0.05084745762711865,NA
08520,Foundations,2,0.03389830508474576,NA
08520,Hobby & Sports,3,0.05084745762711865,NA
08520,Housing,1,0.01694915254237288,NA
08520,Political,1,0.01694915254237288,NA
08520,Professional,2,0.03389830508474576,NA
08520,Religious,7,0.11864406779661017,NA
08520,Research & Think Tank,1,0.01694915254237288,NA
08520,Social & Fraternal,11,0.1864406779661017,NA
08520,Unions,4,0.06779661016949153,NA
08520,Youth,1,0.01694915254237288,NA
08520,NA,12,0.2033898305084746,NA
08525,Arts & Cultural,3,0.15,NA
08525,Economic,2,0.1,NA
08525,Healthcare,2,0.1,NA
08525,Religious,2,0.1,NA
08525,Social & Fraternal,3,0.15,NA
08525,Youth,1,0.05,NA
08525,NA,7,0.35,NA
08527,Arts & Cultural,4,0.05128205128205128,Social & Fraternal
08527,Community,4,0.05128205128205128,Social & Fraternal
08527,Economic,2,0.02564102564102564,Social & Fraternal
08527,Education,4,0.05128205128205128,Social & Fraternal
08527,Foundations,1,0.01282051282051282,Social & Fraternal
08527,Healthcare,4,0.05128205128205128,Social & Fraternal
08527,Hobby & Sports,6,0.07692307692307693,Social & Fraternal
08527,Housing,1,0.01282051282051282,Social & Fraternal
08527,Political,1,0.01282051282051282,Social & Fraternal
08527,Professional,1,0.01282051282051282,Social & Fraternal
08527,Religious,10,0.1282051282051282,Social & Fraternal
08527,Research & Think Tank,1,0.01282051282051282,Social & Fraternal
08527,Social & Fraternal,17,0.21794871794871795,Social & Fraternal
08527,Unions,5,0.0641025641025641,Social & Fraternal
08527,Youth,4,0.05128205128205128,Social & Fraternal
08527,NA,13,0.16666666666666666,Social & Fraternal
08528,Education,1,0.5,Education
08528,Religious,1,0.5,Education
08530,Arts & Cultural,4,0.11428571428571428,Social & Fraternal
08530,Community,3,0.08571428571428572,Social & Fraternal
08530,Economic,1,0.02857142857142857,Social & Fraternal
08530,Education,2,0.05714285714285714,Social & Fraternal
08530,Foundations,2,0.05714285714285714,Social & Fraternal
08530,Healthcare,1,0.02857142857142857,Social & Fraternal
08530,Hobby & Sports,3,0.08571428571428572,Social & Fraternal
08530,Housing,1,0.02857142857142857,Social & Fraternal
08530,Professional,1,0.02857142857142857,Social & Fraternal
08530,Religious,1,0.02857142857142857,Social & Fraternal
08530,Research & Think Tank,1,0.02857142857142857,Social & Fraternal
08530,Social & Fraternal,9,0.2571428571428571,Social & Fraternal
08530,NA,6,0.17142857142857143,Social & Fraternal
08533,Community,3,0.2,Community
08533,Economic,2,0.13333333333333333,Community
08533,Education,1,0.06666666666666667,Community
08533,Healthcare,1,0.06666666666666667,Community
08533,Hobby & Sports,2,0.13333333333333333,Community
08533,Religious,1,0.06666666666666667,Community
08533,Social & Fraternal,3,0.2,Community
08533,Unions,1,0.06666666666666667,Community
08533,NA,1,0.06666666666666667,Community
08534,Arts & Cultural,1,0.023255813953488372,NA
08534,Community,1,0.023255813953488372,NA
08534,Economic,1,0.023255813953488372,NA
08534,Education,2,0.046511627906976744,NA
08534,Healthcare,1,0.023255813953488372,NA
08534,Hobby & Sports,2,0.046511627906976744,NA
08534,Political,1,0.023255813953488372,NA
08534,Professional,1,0.023255813953488372,NA
08534,Religious,2,0.046511627906976744,NA
08534,Research & Think Tank,2,0.046511627906976744,NA
08534,Social & Fraternal,6,0.13953488372093023,NA
08534,Youth,4,0.09302325581395349,NA
08534,NA,19,0.4418604651162791,NA
08535,Healthcare,1,0.09090909090909091,Hobby & Sports
08535,Hobby & Sports,3,0.2727272727272727,Hobby & Sports
08535,Social & Fraternal,1,0.09090909090909091,Hobby & Sports
08535,Unions,1,0.09090909090909091,Hobby & Sports
08535,Youth,2,0.18181818181818182,Hobby & Sports
08535,NA,3,0.2727272727272727,Hobby & Sports
08536,Arts & Cultural,1,0.038461538461538464,Healthcare
08536,Community,1,0.038461538461538464,Healthcare
08536,Education,2,0.07692307692307693,Healthcare
08536,Healthcare,6,0.23076923076923078,Healthcare
08536,Hobby & Sports,1,0.038461538461538464,Healthcare
08536,Political,1,0.038461538461538464,Healthcare
08536,Religious,4,0.15384615384615385,Healthcare
08536,Social & Fraternal,5,0.19230769230769232,Healthcare
08536,Youth,1,0.038461538461538464,Healthcare
08536,NA,4,0.15384615384615385,Healthcare
08540,Arts & Cultural,19,0.06506849315068493,NA
08540,Community,12,0.0410958904109589,NA
08540,Economic,8,0.0273972602739726,NA
08540,Education,40,0.136986301369863,NA
08540,Foundations,22,0.07534246575342465,NA
08540,Healthcare,4,0.0136986301369863,NA
08540,Hobby & Sports,20,0.0684931506849315,NA
08540,Housing,13,0.04452054794520548,NA
