FIPS,class,n,freq,primary_org_cat
27159,Economic,6,0.13333333333333333,Social & Fraternal
27159,Healthcare,4,0.08888888888888889,Social & Fraternal
27159,Hobby & Sports,3,0.06666666666666667,Social & Fraternal
27159,Housing,1,0.022222222222222223,Social & Fraternal
27159,Professional,1,0.022222222222222223,Social & Fraternal
27159,Religious,12,0.26666666666666666,Social & Fraternal
27159,Social & Fraternal,14,0.3111111111111111,Social & Fraternal
27159,Unions,3,0.06666666666666667,Social & Fraternal
27161,Arts & Cultural,1,0.022727272727272728,Religious
27161,Community,2,0.045454545454545456,Religious
27161,Economic,2,0.045454545454545456,Religious
27161,Education,1,0.022727272727272728,Religious
27161,Healthcare,1,0.022727272727272728,Religious
27161,Hobby & Sports,6,0.13636363636363635,Religious
27161,Professional,3,0.06818181818181818,Religious
27161,Religious,12,0.2727272727272727,Religious
27161,Social & Fraternal,11,0.25,Religious
27161,Unions,4,0.09090909090909091,Religious
27161,Youth,1,0.022727272727272728,Religious
27163,Arts & Cultural,14,0.03357314148681055,Religious
27163,Community,11,0.026378896882494004,Religious
27163,Economic,15,0.03597122302158273,Religious
27163,Education,47,0.11270983213429256,Religious
27163,Foundations,17,0.0407673860911271,Religious
27163,Healthcare,14,0.03357314148681055,Religious
27163,Hobby & Sports,46,0.11031175059952038,Religious
27163,Housing,7,0.016786570743405275,Religious
27163,Political,10,0.023980815347721823,Religious
27163,Professional,21,0.050359712230215826,Religious
27163,Religious,94,0.22541966426858512,Religious
27163,Research & Think Tank,11,0.026378896882494004,Religious
27163,Social & Fraternal,74,0.1774580335731415,Religious
27163,Unions,14,0.03357314148681055,Religious
27163,Youth,22,0.05275779376498801,Religious
27165,Arts & Cultural,1,0.030303030303030304,Social & Fraternal
27165,Community,1,0.030303030303030304,Social & Fraternal
27165,Economic,1,0.030303030303030304,Social & Fraternal
27165,Foundations,1,0.030303030303030304,Social & Fraternal
27165,Healthcare,3,0.09090909090909091,Social & Fraternal
27165,Hobby & Sports,4,0.12121212121212122,Social & Fraternal
27165,Housing,1,0.030303030303030304,Social & Fraternal
27165,Professional,6,0.18181818181818182,Social & Fraternal
27165,Religious,3,0.09090909090909091,Social & Fraternal
27165,Social & Fraternal,9,0.2727272727272727,Social & Fraternal
27165,Unions,3,0.09090909090909091,Social & Fraternal
27167,Community,1,0.07142857142857142,Social & Fraternal
27167,Economic,1,0.07142857142857142,Social & Fraternal
27167,Education,1,0.07142857142857142,Social & Fraternal
27167,Healthcare,1,0.07142857142857142,Social & Fraternal
27167,Housing,1,0.07142857142857142,Social & Fraternal
27167,Professional,1,0.07142857142857142,Social & Fraternal
27167,Religious,2,0.14285714285714285,Social & Fraternal
27167,Social & Fraternal,4,0.2857142857142857,Social & Fraternal
27167,Unions,2,0.14285714285714285,Social & Fraternal
27169,Arts & Cultural,6,0.05172413793103448,Social & Fraternal
27169,Community,1,0.008620689655172414,Social & Fraternal
27169,Economic,2,0.017241379310344827,Social & Fraternal
27169,Education,6,0.05172413793103448,Social & Fraternal
27169,Foundations,5,0.04310344827586207,Social & Fraternal
27169,Healthcare,4,0.034482758620689655,Social & Fraternal
27169,Hobby & Sports,10,0.08620689655172414,Social & Fraternal
27169,Housing,4,0.034482758620689655,Social & Fraternal
27169,Political,1,0.008620689655172414,Social & Fraternal
27169,Professional,3,0.02586206896551724,Social & Fraternal
27169,Religious,28,0.2413793103448276,Social & Fraternal
27169,Research & Think Tank,1,0.008620689655172414,Social & Fraternal
27169,Social & Fraternal,33,0.28448275862068967,Social & Fraternal
27169,Unions,9,0.07758620689655173,Social & Fraternal
27169,Youth,3,0.02586206896551724,Social & Fraternal
27171,Arts & Cultural,8,0.042105263157894736,Social & Fraternal
27171,Community,7,0.03684210526315789,Social & Fraternal
27171,Economic,8,0.042105263157894736,Social & Fraternal
27171,Education,20,0.10526315789473684,Social & Fraternal
27171,Healthcare,4,0.021052631578947368,Social & Fraternal
27171,Hobby & Sports,29,0.15263157894736842,Social & Fraternal
27171,Housing,3,0.015789473684210527,Social & Fraternal
27171,Political,2,0.010526315789473684,Social & Fraternal
27171,Professional,11,0.05789473684210526,Social & Fraternal
27171,Religious,37,0.19473684210526315,Social & Fraternal
27171,Research & Think Tank,3,0.015789473684210527,Social & Fraternal
27171,Social & Fraternal,38,0.2,Social & Fraternal
27171,Unions,10,0.05263157894736842,Social & Fraternal
27171,Youth,10,0.05263157894736842,Social & Fraternal
27173,Community,1,0.041666666666666664,Social & Fraternal
27173,Economic,2,0.08333333333333333,Social & Fraternal
27173,Education,1,0.041666666666666664,Social & Fraternal
27173,Healthcare,2,0.08333333333333333,Social & Fraternal
27173,Hobby & Sports,1,0.041666666666666664,Social & Fraternal
27173,Political,1,0.041666666666666664,Social & Fraternal
27173,Professional,1,0.041666666666666664,Social & Fraternal
27173,Religious,4,0.16666666666666666,Social & Fraternal
27173,Social & Fraternal,8,0.3333333333333333,Social & Fraternal
27173,Unions,2,0.08333333333333333,Social & Fraternal
27173,Youth,1,0.041666666666666664,Social & Fraternal
28001,Arts & Cultural,2,0.0425531914893617,Social & Fraternal
28001,Community,2,0.0425531914893617,Social & Fraternal
28001,Economic,6,0.1276595744680851,Social & Fraternal
28001,Education,5,0.10638297872340426,Social & Fraternal
28001,Foundations,2,0.0425531914893617,Social & Fraternal
28001,Healthcare,1,0.02127659574468085,Social & Fraternal
28001,Hobby & Sports,4,0.0851063829787234,Social & Fraternal
28001,Professional,3,0.06382978723404255,Social & Fraternal
28001,Religious,8,0.1702127659574468,Social & Fraternal
28001,Research & Think Tank,1,0.02127659574468085,Social & Fraternal
28001,Social & Fraternal,13,0.2765957446808511,Social & Fraternal
28003,Community,1,0.05555555555555555,Social & Fraternal
28003,Economic,2,0.1111111111111111,Social & Fraternal
28003,Hobby & Sports,1,0.05555555555555555,Social & Fraternal
28003,Housing,1,0.05555555555555555,Social & Fraternal
28003,Religious,3,0.16666666666666666,Social & Fraternal
28003,Social & Fraternal,8,0.4444444444444444,Social & Fraternal
28003,Youth,2,0.1111111111111111,Social & Fraternal
28005,Arts & Cultural,1,0.125,Social & Fraternal
28005,Religious,2,0.25,Social & Fraternal
28005,Social & Fraternal,5,0.625,Social & Fraternal
28007,Education,1,0.029411764705882353,Social & Fraternal
28007,Professional,1,0.029411764705882353,Social & Fraternal
28007,Religious,3,0.08823529411764706,Social & Fraternal
28007,Social & Fraternal,28,0.8235294117647058,Social & Fraternal
28007,Youth,1,0.029411764705882353,Social & Fraternal
28009,Arts & Cultural,1,0.3333333333333333,Arts & Cultural
28009,Hobby & Sports,1,0.3333333333333333,Arts & Cultural
28009,Youth,1,0.3333333333333333,Arts & Cultural
28011,Arts & Cultural,3,0.10344827586206896,Social & Fraternal
28011,Community,1,0.034482758620689655,Social & Fraternal
28011,Healthcare,1,0.034482758620689655,Social & Fraternal
28011,Hobby & Sports,4,0.13793103448275862,Social & Fraternal
28011,Housing,1,0.034482758620689655,Social & Fraternal
28011,Political,1,0.034482758620689655,Social & Fraternal
28011,Professional,2,0.06896551724137931,Social & Fraternal
28011,Religious,3,0.10344827586206896,Social & Fraternal
28011,Research & Think Tank,1,0.034482758620689655,Social & Fraternal
28011,Social & Fraternal,9,0.3103448275862069,Social & Fraternal
28011,Unions,1,0.034482758620689655,Social & Fraternal
28011,Youth,2,0.06896551724137931,Social & Fraternal
28013,Community,1,0.09090909090909091,Social & Fraternal
28013,Professional,1,0.09090909090909091,Social & Fraternal
28013,Religious,1,0.09090909090909091,Social & Fraternal
28013,Social & Fraternal,8,0.7272727272727273,Social & Fraternal
28015,Religious,1,0.25,Social & Fraternal
28015,Social & Fraternal,2,0.5,Social & Fraternal
28015,Youth,1,0.25,Social & Fraternal
28017,Community,1,0.07692307692307693,Social & Fraternal
28017,Healthcare,1,0.07692307692307693,Social & Fraternal
28017,Housing,1,0.07692307692307693,Social & Fraternal
28017,Political,2,0.15384615384615385,Social & Fraternal
28017,Professional,1,0.07692307692307693,Social & Fraternal
28017,Religious,2,0.15384615384615385,Social & Fraternal
28017,Social & Fraternal,4,0.3076923076923077,Social & Fraternal
28017,Unions,1,0.07692307692307693,Social & Fraternal
28019,Healthcare,1,0.5,Healthcare
28019,Social & Fraternal,1,0.5,Healthcare
28021,Arts & Cultural,1,0.08333333333333333,Religious
28021,Community,1,0.08333333333333333,Religious
28021,Foundations,2,0.16666666666666666,Religious
28021,Political,1,0.08333333333333333,Religious
28021,Religious,3,0.25,Religious
28021,Social & Fraternal,3,0.25,Religious
28021,Youth,1,0.08333333333333333,Religious
28023,Healthcare,1,0.07692307692307693,Religious
28023,Hobby & Sports,1,0.07692307692307693,Religious
28023,Political,1,0.07692307692307693,Religious
28023,Religious,6,0.46153846153846156,Religious
28023,Social & Fraternal,4,0.3076923076923077,Religious
28025,Arts & Cultural,1,0.0625,Religious
28025,Community,1,0.0625,Religious
28025,Education,3,0.1875,Religious
28025,Healthcare,1,0.0625,Religious
28025,Hobby & Sports,1,0.0625,Religious
28025,Housing,1,0.0625,Religious
28025,Religious,4,0.25,Religious
28025,Social & Fraternal,3,0.1875,Religious
28025,Unions,1,0.0625,Religious
28027,Arts & Cultural,1,0.07692307692307693,Religious
28027,Community,1,0.07692307692307693,Religious
28027,Economic,1,0.07692307692307693,Religious
28027,Education,1,0.07692307692307693,Religious
28027,Healthcare,1,0.07692307692307693,Religious
28027,Hobby & Sports,1,0.07692307692307693,Religious
28027,Professional,1,0.07692307692307693,Religious
28027,Religious,3,0.23076923076923078,Religious
28027,Social & Fraternal,2,0.15384615384615385,Religious
28027,Youth,1,0.07692307692307693,Religious
28029,Arts & Cultural,1,0.08333333333333333,Religious
28029,Community,2,0.16666666666666666,Religious
28029,Hobby & Sports,1,0.08333333333333333,Religious
28029,Professional,1,0.08333333333333333,Religious
28029,Religious,4,0.3333333333333333,Religious
28029,Social & Fraternal,3,0.25,Religious
28031,Education,3,0.23076923076923078,Social & Fraternal
28031,Healthcare,1,0.07692307692307693,Social & Fraternal
28031,Housing,1,0.07692307692307693,Social & Fraternal
28031,Professional,1,0.07692307692307693,Social & Fraternal
28031,Research & Think Tank,1,0.07692307692307693,Social & Fraternal
28031,Social & Fraternal,6,0.46153846153846156,Social & Fraternal
28033,Arts & Cultural,3,0.017964071856287425,Religious
28033,Community,11,0.0658682634730539,Religious
28033,Economic,7,0.041916167664670656,Religious
28033,Education,27,0.16167664670658682,Religious
28033,Foundations,5,0.029940119760479042,Religious
28033,Healthcare,6,0.03592814371257485,Religious
28033,Hobby & Sports,17,0.10179640718562874,Religious
28033,Housing,2,0.011976047904191617,Religious
28033,Political,1,0.005988023952095809,Religious
28033,Professional,6,0.03592814371257485,Religious
28033,Religious,42,0.25149700598802394,Religious
28033,Research & Think Tank,1,0.005988023952095809,Religious
28033,Social & Fraternal,29,0.17365269461077845,Religious
28033,Unions,3,0.017964071856287425,Religious
28033,Youth,7,0.041916167664670656,Religious
28035,Arts & Cultural,1,0.010416666666666666,Social & Fraternal
28035,Community,7,0.07291666666666667,Social & Fraternal
28035,Economic,6,0.0625,Social & Fraternal
28035,Education,11,0.11458333333333333,Social & Fraternal
28035,Healthcare,2,0.020833333333333332,Social & Fraternal
28035,Hobby & Sports,4,0.041666666666666664,Social & Fraternal
28035,Political,1,0.010416666666666666,Social & Fraternal
28035,Professional,2,0.020833333333333332,Social & Fraternal
28035,Religious,18,0.1875,Social & Fraternal
28035,Research & Think Tank,2,0.020833333333333332,Social & Fraternal
28035,Social & Fraternal,39,0.40625,Social & Fraternal
28035,Unions,1,0.010416666666666666,Social & Fraternal
28035,Youth,2,0.020833333333333332,Social & Fraternal
28037,Hobby & Sports,1,0.5,Hobby & Sports
28037,Professional,1,0.5,Hobby & Sports
28039,Community,1,0.07142857142857142,Religious
28039,Economic,1,0.07142857142857142,Religious
28039,Housing,1,0.07142857142857142,Religious
28039,Religious,6,0.42857142857142855,Religious
28039,Social & Fraternal,4,0.2857142857142857,Religious
28039,Youth,1,0.07142857142857142,Religious
28041,Economic,1,0.3333333333333333,Economic
28041,Religious,1,0.3333333333333333,Economic
28041,Unions,1,0.3333333333333333,Economic
28043,Community,1,0.07142857142857142,Social & Fraternal
28043,Economic,3,0.21428571428571427,Social & Fraternal
28043,Education,2,0.14285714285714285,Social & Fraternal
28043,Religious,2,0.14285714285714285,Social & Fraternal
28043,Social & Fraternal,5,0.35714285714285715,Social & Fraternal
28043,Unions,1,0.07142857142857142,Social & Fraternal
28045,Arts & Cultural,4,0.08333333333333333,Social & Fraternal
28045,Community,4,0.08333333333333333,Social & Fraternal
28045,Economic,3,0.0625,Social & Fraternal
28045,Education,2,0.041666666666666664,Social & Fraternal
28045,Healthcare,3,0.0625,Social & Fraternal
28045,Hobby & Sports,5,0.10416666666666667,Social & Fraternal
28045,Housing,3,0.0625,Social & Fraternal
28045,Professional,1,0.020833333333333332,Social & Fraternal
28045,Religious,8,0.16666666666666666,Social & Fraternal
28045,Research & Think Tank,1,0.020833333333333332,Social & Fraternal
28045,Social & Fraternal,11,0.22916666666666666,Social & Fraternal
28045,Youth,3,0.0625,Social & Fraternal
28047,Arts & Cultural,5,0.02617801047120419,Social & Fraternal
28047,Community,16,0.08376963350785341,Social & Fraternal
28047,Economic,8,0.041884816753926704,Social & Fraternal
28047,Education,12,0.06282722513089005,Social & Fraternal
28047,Foundations,4,0.020942408376963352,Social & Fraternal
28047,Healthcare,8,0.041884816753926704,Social & Fraternal
28047,Hobby & Sports,4,0.020942408376963352,Social & Fraternal
28047,Housing,3,0.015706806282722512,Social & Fraternal
28047,Political,4,0.020942408376963352,Social & Fraternal
28047,Professional,8,0.041884816753926704,Social & Fraternal
28047,Religious,46,0.24083769633507854,Social & Fraternal
28047,Research & Think Tank,1,0.005235602094240838,Social & Fraternal
28047,Social & Fraternal,59,0.3089005235602094,Social & Fraternal
28047,Unions,10,0.05235602094240838,Social & Fraternal
28047,Youth,3,0.015706806282722512,Social & Fraternal
28049,Arts & Cultural,15,0.03289473684210526,Religious
28049,Community,21,0.046052631578947366,Religious
28049,Economic,25,0.05482456140350877,Religious
28049,Education,35,0.07675438596491228,Religious
28049,Foundations,20,0.043859649122807015,Religious
28049,Healthcare,29,0.06359649122807018,Religious
28049,Hobby & Sports,16,0.03508771929824561,Religious
28049,Housing,8,0.017543859649122806,Religious
28049,Political,24,0.05263157894736842,Religious
28049,Professional,45,0.09868421052631579,Religious
28049,Religious,96,0.21052631578947367,Religious
28049,Research & Think Tank,16,0.03508771929824561,Religious
28049,Social & Fraternal,79,0.17324561403508773,Religious
28049,Unions,10,0.021929824561403508,Religious
28049,Youth,17,0.03728070175438596,Religious
28051,Community,2,0.18181818181818182,Community
28051,Education,1,0.09090909090909091,Community
28051,Healthcare,2,0.18181818181818182,Community
28051,Political,2,0.18181818181818182,Community
28051,Research & Think Tank,1,0.09090909090909091,Community
28051,Social & Fraternal,2,0.18181818181818182,Community
28051,Unions,1,0.09090909090909091,Community
28053,Social & Fraternal,2,1,Social & Fraternal
28055,Community,1,0.3333333333333333,Community
28055,Education,1,0.3333333333333333,Community
28055,Healthcare,1,0.3333333333333333,Community
28057,Community,1,0.08333333333333333,Social & Fraternal
28057,Economic,1,0.08333333333333333,Social & Fraternal
28057,Education,1,0.08333333333333333,Social & Fraternal
28057,Political,1,0.08333333333333333,Social & Fraternal
28057,Professional,1,0.08333333333333333,Social & Fraternal
28057,Research & Think Tank,1,0.08333333333333333,Social & Fraternal
28057,Social & Fraternal,6,0.5,Social & Fraternal
28059,Arts & Cultural,2,0.02127659574468085,Religious
28059,Community,3,0.031914893617021274,Religious
28059,Economic,3,0.031914893617021274,Religious
28059,Education,2,0.02127659574468085,Religious
28059,Foundations,4,0.0425531914893617,Religious
28059,Healthcare,6,0.06382978723404255,Religious
28059,Hobby & Sports,5,0.05319148936170213,Religious
28059,Political,1,0.010638297872340425,Religious
28059,Professional,3,0.031914893617021274,Religious
28059,Religious,25,0.26595744680851063,Religious
28059,Research & Think Tank,1,0.010638297872340425,Religious
28059,Social & Fraternal,25,0.26595744680851063,Religious
28059,Unions,4,0.0425531914893617,Religious
28059,Youth,10,0.10638297872340426,Religious
28061,Economic,1,0.16666666666666666,Social & Fraternal
28061,Healthcare,1,0.16666666666666666,Social & Fraternal
28061,Social & Fraternal,4,0.6666666666666666,Social & Fraternal
28063,Economic,1,0.14285714285714285,Social & Fraternal
28063,Education,1,0.14285714285714285,Social & Fraternal
28063,Social & Fraternal,4,0.5714285714285714,Social & Fraternal
28063,Youth,1,0.14285714285714285,Social & Fraternal
28065,Housing,1,0.14285714285714285,Social & Fraternal
28065,Professional,1,0.14285714285714285,Social & Fraternal
28065,Religious,1,0.14285714285714285,Social & Fraternal
28065,Research & Think Tank,1,0.14285714285714285,Social & Fraternal
28065,Social & Fraternal,2,0.2857142857142857,Social & Fraternal
28065,Unions,1,0.14285714285714285,Social & Fraternal
28067,Community,3,0.06976744186046512,Religious
28067,Economic,2,0.046511627906976744,Religious
28067,Education,5,0.11627906976744186,Religious
28067,Foundations,1,0.023255813953488372,Religious
28067,Healthcare,1,0.023255813953488372,Religious
28067,Hobby & Sports,6,0.13953488372093023,Religious
28067,Professional,1,0.023255813953488372,Religious
28067,Religious,11,0.2558139534883721,Religious
28067,Social & Fraternal,10,0.23255813953488372,Religious
28067,Unions,2,0.046511627906976744,Religious
28067,Youth,1,0.023255813953488372,Religious
28069,Economic,1,0.16666666666666666,Social & Fraternal
28069,Political,1,0.16666666666666666,Social & Fraternal
28069,Professional,1,0.16666666666666666,Social & Fraternal
28069,Religious,1,0.16666666666666666,Social & Fraternal
28069,Social & Fraternal,2,0.3333333333333333,Social & Fraternal
28071,Arts & Cultural,4,0.056338028169014086,Social & Fraternal
28071,Economic,4,0.056338028169014086,Social & Fraternal
28071,Education,4,0.056338028169014086,Social & Fraternal
28071,Foundations,3,0.04225352112676056,Social & Fraternal
28071,Healthcare,3,0.04225352112676056,Social & Fraternal
28071,Hobby & Sports,2,0.028169014084507043,Social & Fraternal
28071,Housing,1,0.014084507042253521,Social & Fraternal
28071,Political,1,0.014084507042253521,Social & Fraternal
28071,Professional,6,0.08450704225352113,Social & Fraternal
28071,Religious,8,0.11267605633802817,Social & Fraternal
28071,Research & Think Tank,2,0.028169014084507043,Social & Fraternal
28071,Social & Fraternal,30,0.4225352112676056,Social & Fraternal
28071,Unions,1,0.014084507042253521,Social & Fraternal
28071,Youth,2,0.028169014084507043,Social & Fraternal
28073,Arts & Cultural,2,0.03333333333333333,Social & Fraternal
28073,Community,3,0.05,Social & Fraternal
28073,Economic,1,0.016666666666666666,Social & Fraternal
28073,Education,4,0.06666666666666667,Social & Fraternal
28073,Healthcare,2,0.03333333333333333,Social & Fraternal
28073,Hobby & Sports,5,0.08333333333333333,Social & Fraternal
28073,Housing,1,0.016666666666666666,Social & Fraternal
28073,Political,1,0.016666666666666666,Social & Fraternal
28073,Professional,6,0.1,Social & Fraternal
28073,Religious,14,0.23333333333333334,Social & Fraternal
28073,Social & Fraternal,17,0.2833333333333333,Social & Fraternal
28073,Unions,2,0.03333333333333333,Social & Fraternal
28073,Youth,2,0.03333333333333333,Social & Fraternal
28075,Arts & Cultural,1,0.011235955056179775,Religious
28075,Community,5,0.056179775280898875,Religious
28075,Economic,2,0.02247191011235955,Religious
28075,Education,5,0.056179775280898875,Religious
28075,Foundations,4,0.0449438202247191,Religious
28075,Healthcare,4,0.0449438202247191,Religious
28075,Hobby & Sports,6,0.06741573033707865,Religious
28075,Housing,1,0.011235955056179775,Religious
28075,Professional,6,0.06741573033707865,Religious
28075,Religious,27,0.30337078651685395,Religious
28075,Research & Think Tank,1,0.011235955056179775,Religious
28075,Social & Fraternal,21,0.23595505617977527,Religious
28075,Unions,3,0.033707865168539325,Religious
28075,Youth,3,0.033707865168539325,Religious
28077,Hobby & Sports,1,0.2,Social & Fraternal
28077,Political,1,0.2,Social & Fraternal
28077,Religious,1,0.2,Social & Fraternal
28077,Social & Fraternal,2,0.4,Social & Fraternal
28079,Healthcare,1,0.07142857142857142,Social & Fraternal
28079,Hobby & Sports,2,0.14285714285714285,Social & Fraternal
28079,Religious,2,0.14285714285714285,Social & Fraternal
28079,Social & Fraternal,8,0.5714285714285714,Social & Fraternal
28079,Youth,1,0.07142857142857142,Social & Fraternal
28081,Arts & Cultural,3,0.046153846153846156,Social & Fraternal
28081,Community,1,0.015384615384615385,Social & Fraternal
28081,Economic,2,0.03076923076923077,Social & Fraternal
28081,Education,2,0.03076923076923077,Social & Fraternal
28081,Foundations,1,0.015384615384615385,Social & Fraternal
28081,Healthcare,10,0.15384615384615385,Social & Fraternal
28081,Hobby & Sports,4,0.06153846153846154,Social & Fraternal
28081,Political,4,0.06153846153846154,Social & Fraternal
28081,Professional,4,0.06153846153846154,Social & Fraternal
28081,Religious,10,0.15384615384615385,Social & Fraternal
28081,Social & Fraternal,15,0.23076923076923078,Social & Fraternal
28081,Unions,4,0.06153846153846154,Social & Fraternal
28081,Youth,5,0.07692307692307693,Social & Fraternal
28083,Arts & Cultural,1,0.04,Social & Fraternal
28083,Community,1,0.04,Social & Fraternal
28083,Education,3,0.12,Social & Fraternal
28083,Healthcare,3,0.12,Social & Fraternal
28083,Hobby & Sports,1,0.04,Social & Fraternal
28083,Professional,1,0.04,Social & Fraternal
28083,Religious,5,0.2,Social & Fraternal
28083,Research & Think Tank,2,0.08,Social & Fraternal
28083,Social & Fraternal,7,0.28,Social & Fraternal
28083,Youth,1,0.04,Social & Fraternal
28085,Economic,2,0.07407407407407407,Social & Fraternal
28085,Education,5,0.18518518518518517,Social & Fraternal
28085,Foundations,1,0.037037037037037035,Social & Fraternal
28085,Hobby & Sports,2,0.07407407407407407,Social & Fraternal
28085,Professional,1,0.037037037037037035,Social & Fraternal
28085,Religious,6,0.2222222222222222,Social & Fraternal
28085,Social & Fraternal,9,0.3333333333333333,Social & Fraternal
28085,Unions,1,0.037037037037037035,Social & Fraternal
28087,Arts & Cultural,1,0.015384615384615385,Religious
28087,Community,4,0.06153846153846154,Religious
28087,Education,3,0.046153846153846156,Religious
28087,Foundations,1,0.015384615384615385,Religious
28087,Healthcare,5,0.07692307692307693,Religious
28087,Hobby & Sports,7,0.1076923076923077,Religious
28087,Housing,3,0.046153846153846156,Religious
28087,Professional,2,0.03076923076923077,Religious
28087,Religious,17,0.26153846153846155,Religious
28087,Social & Fraternal,16,0.24615384615384617,Religious
28087,Youth,6,0.09230769230769231,Religious
28089,Arts & Cultural,6,0.031746031746031744,Social & Fraternal
28089,Community,6,0.031746031746031744,Social & Fraternal
28089,Economic,2,0.010582010582010581,Social & Fraternal
28089,Education,14,0.07407407407407407,Social & Fraternal
28089,Foundations,8,0.042328042328042326,Social & Fraternal
28089,Healthcare,14,0.07407407407407407,Social & Fraternal
28089,Hobby & Sports,10,0.05291005291005291,Social & Fraternal
28089,Housing,6,0.031746031746031744,Social & Fraternal
28089,Political,6,0.031746031746031744,Social & Fraternal
28089,Professional,24,0.12698412698412698,Social & Fraternal
28089,Religious,25,0.13227513227513227,Social & Fraternal
28089,Research & Think Tank,14,0.07407407407407407,Social & Fraternal
28089,Social & Fraternal,48,0.25396825396825395,Social & Fraternal
28089,Youth,6,0.031746031746031744,Social & Fraternal
28091,Community,2,0.13333333333333333,Social & Fraternal
28091,Hobby & Sports,2,0.13333333333333333,Social & Fraternal
28091,Housing,1,0.06666666666666667,Social & Fraternal
28091,Political,1,0.06666666666666667,Social & Fraternal
28091,Religious,3,0.2,Social & Fraternal
28091,Social & Fraternal,6,0.4,Social & Fraternal
28093,Arts & Cultural,2,0.06060606060606061,Education
28093,Community,2,0.06060606060606061,Education
28093,Economic,2,0.06060606060606061,Education
28093,Education,7,0.21212121212121213,Education
28093,Healthcare,2,0.06060606060606061,Education
28093,Hobby & Sports,2,0.06060606060606061,Education
28093,Professional,2,0.06060606060606061,Education
28093,Religious,4,0.12121212121212122,Education
28093,Social & Fraternal,7,0.21212121212121213,Education
28093,Unions,1,0.030303030303030304,Education
28093,Youth,2,0.06060606060606061,Education
28095,Arts & Cultural,1,0.038461538461538464,Social & Fraternal
28095,Community,1,0.038461538461538464,Social & Fraternal
28095,Economic,1,0.038461538461538464,Social & Fraternal
28095,Education,3,0.11538461538461539,Social & Fraternal
28095,Hobby & Sports,1,0.038461538461538464,Social & Fraternal
28095,Professional,2,0.07692307692307693,Social & Fraternal
28095,Religious,7,0.2692307692307692,Social & Fraternal
28095,Social & Fraternal,8,0.3076923076923077,Social & Fraternal
28095,Unions,2,0.07692307692307693,Social & Fraternal
28097,Economic,1,0.09090909090909091,Social & Fraternal
28097,Political,1,0.09090909090909091,Social & Fraternal
28097,Religious,2,0.18181818181818182,Social & Fraternal
28097,Social & Fraternal,6,0.5454545454545454,Social & Fraternal
28097,Unions,1,0.09090909090909091,Social & Fraternal
28099,Economic,1,0.0625,Social & Fraternal
28099,Healthcare,1,0.0625,Social & Fraternal
28099,Hobby & Sports,1,0.0625,Social & Fraternal
28099,Professional,1,0.0625,Social & Fraternal
28099,Religious,5,0.3125,Social & Fraternal
28099,Social & Fraternal,7,0.4375,Social & Fraternal
28101,Economic,1,0.05,Social & Fraternal
28101,Education,2,0.1,Social & Fraternal
28101,Religious,2,0.1,Social & Fraternal
28101,Research & Think Tank,1,0.05,Social & Fraternal
28101,Social & Fraternal,9,0.45,Social & Fraternal
28101,Unions,3,0.15,Social & Fraternal
28101,Youth,2,0.1,Social & Fraternal
28103,Arts & Cultural,1,0.1,Religious
28103,Religious,4,0.4,Religious
28103,Research & Think Tank,1,0.1,Religious
28103,Social & Fraternal,3,0.3,Religious
28103,Unions,1,0.1,Religious
28105,Arts & Cultural,3,0.06,Social & Fraternal
28105,Community,1,0.02,Social & Fraternal
28105,Economic,2,0.04,Social & Fraternal
28105,Education,3,0.06,Social & Fraternal
28105,Healthcare,2,0.04,Social & Fraternal
28105,Hobby & Sports,2,0.04,Social & Fraternal
28105,Professional,6,0.12,Social & Fraternal
28105,Religious,11,0.22,Social & Fraternal
28105,Social & Fraternal,15,0.3,Social & Fraternal
28105,Youth,5,0.1,Social & Fraternal
28107,Community,2,0.07407407407407407,Religious
28107,Economic,3,0.1111111111111111,Religious
28107,Education,2,0.07407407407407407,Religious
28107,Foundations,1,0.037037037037037035,Religious
28107,Healthcare,1,0.037037037037037035,Religious
28107,Hobby & Sports,1,0.037037037037037035,Religious
28107,Religious,9,0.3333333333333333,Religious
28107,Social & Fraternal,7,0.25925925925925924,Religious
28107,Youth,1,0.037037037037037035,Religious
28109,Community,1,0.02631578947368421,Social & Fraternal
28109,Economic,1,0.02631578947368421,Social & Fraternal
28109,Education,3,0.07894736842105263,Social & Fraternal
28109,Healthcare,2,0.05263157894736842,Social & Fraternal
28109,Hobby & Sports,2,0.05263157894736842,Social & Fraternal
28109,Political,1,0.02631578947368421,Social & Fraternal
28109,Professional,1,0.02631578947368421,Social & Fraternal
28109,Religious,9,0.23684210526315788,Social & Fraternal
28109,Social & Fraternal,14,0.3684210526315789,Social & Fraternal
28109,Unions,2,0.05263157894736842,Social & Fraternal
28109,Youth,2,0.05263157894736842,Social & Fraternal
28111,Healthcare,1,0.25,Social & Fraternal
28111,Religious,1,0.25,Social & Fraternal
28111,Social & Fraternal,2,0.5,Social & Fraternal
28113,Community,1,0.02702702702702703,Religious
28113,Economic,1,0.02702702702702703,Religious
28113,Education,3,0.08108108108108109,Religious
28113,Foundations,1,0.02702702702702703,Religious
28113,Healthcare,2,0.05405405405405406,Religious
28113,Hobby & Sports,2,0.05405405405405406,Religious
28113,Housing,1,0.02702702702702703,Religious
28113,Professional,3,0.08108108108108109,Religious
28113,Religious,10,0.2702702702702703,Religious
28113,Social & Fraternal,8,0.21621621621621623,Religious
