FIPS,state,n,civic_org_sum,civic_opp_sum,volunteer_sum,membership_sum,take_action_sum,events_sum,TotalPopulation,Geolocation,POV150,SNGPNT,BROAD,NOHSDP,UNEMP,REMNRTY,civic_org_sum_normalized,civic_opp_sum_normalized,civic_opp_index,volunteer_sum_normalized,membership_sum_normalized,take_action_sum_normalized,events_sum_normalized
27015,MN,126,53,26.5,19,47,2,38,25894,POINT (-94.7336472 44.2465415),15.9,5.3,15.9,6.8,2.8,7.1,204.68062099328029,102.34031049664014,5,73.37607167683633,181.50922993743725,7.723797018614351,146.75214335367266
27017,MN,141,49,24.75,20,43,3,33,36145,POINT (-92.6710435 46.6038184),19.1,6.6,19.1,6.2,5,12.2,135.56508507400747,68.4742011343201,4,55.33268778530917,118.96527873841472,8.299903167796376,91.29893484576013
27019,MN,305,153,71.5,70,117,3,97,105694,POINT (-93.8000913 44.8213196),6.8,5.4,7.4,3.8,3,12.5,144.75750752171362,67.64811626014722,4,66.22892500993434,110.69691751660454,2.8383825004257575,91.77436751376615
27021,MN,78,33,16.25,13,25,3,24,29917,POINT (-94.3337048 46.9517447),23,4.2,16.5,6.4,6.7,19.4,110.30517765818766,54.31694354380453,3,43.45355483504362,83.56452852893004,10.027743423471605,80.22194738777284
27023,MN,50,19,10.25,10,17,1,13,12509,POINT (-95.5641082 45.0286254),22.9,6.1,18.1,9.1,5.4,14.1,151.89063874010714,81.94100247821568,5,79.94244144216164,135.9021504516748,7.9942441442161645,103.92517387481014
27025,MN,104,49,22.25,22,36,1,30,56328,POINT (-92.9038486 45.5054439),10.8,3.8,9.6,4.7,3.4,7.9,86.99048430620651,39.50078113904275,2,39.05695213748047,63.911376224968045,1.7753160062491122,53.25948018747337
27027,MN,160,78,38.5,34,64,4,52,64975,POINT (-96.4949007 46.8983772),20.3,5,13.8,5.1,4,14.3,120.04617160446325,59.25355906117738,3,52.327818391689114,98.49942285494421,6.156213928434013,80.03078106964217
27029,MN,34,16,8,6,13,1,12,8525,POINT (-95.371117 47.5758729),21.2,4.2,18.3,13.7,8,16.5,187.683284457478,93.841642228739,5,70.38123167155425,152.4926686217009,11.730205278592376,140.7624633431085
27031,MN,30,14,7,9,9,1,9,5574,POINT (-90.3443192 47.7585562),16.3,2.9,9.8,3.5,1.8,15.2,251.16612845353427,125.58306422676714,5,161.46393972012916,161.46393972012916,17.94043774668102,161.46393972012916
27033,MN,58,23,12.75,13,18,2,18,11484,POINT (-95.1831523 44.0106386),22.9,5.7,19,8.9,4.2,15.7,200.27864855451062,111.02403343782655,5,113.20097526994078,156.73981191222572,17.415534656913966,156.73981191222572
27035,MN,217,101,47.75,45,74,7,66,65879,POINT (-94.0707182 46.4916528),18,4.5,14.7,6,4.7,5.8,153.3113738824208,72.48136735530291,4,68.30704776939541,112.32714522078356,10.625540764128175,100.18367006177994
27037,MN,1403,616,287.5,275,496,27,357,435863,POINT (-93.0624813 44.670893),10.1,6.7,7.6,4.9,4,23.6,141.3288120349743,65.96109327931025,4,63.093219658470666,113.79722527491437,6.194607021013484,81.90647061117828
27039,MN,75,30,14.75,15,24,2,19,20798,POINT (-92.8693529 44.0207056),8.5,4.8,12.2,4.1,2.7,9.1,144.24463890758727,70.9202807962304,4,72.12231945379364,115.39571112606981,9.616309260505817,91.35493797480527
27041,MN,185,77,38,37,64,2,50,38742,POINT (-95.462155 45.9368351),14.2,4.9,16.4,4.7,3.2,4.7,198.75070982396366,98.0847658871509,5,95.50358783748904,165.1953951783594,5.162356099323731,129.05890248309328
27043,MN,62,25,12.75,9,22,2,18,13933,POINT (-93.9472338 43.6765219),22.2,4.4,19.1,7.5,4.4,10.5,179.43012990741406,91.50936625278116,5,64.59484676666906,157.89851431852438,14.354410392593124,129.18969353333813
27045,MN,95,40,21.25,16,31,1,37,21179,POINT (-92.0939369 43.6791869),16.2,4,18.4,8.4,3.4,4.8,188.86632985504508,100.33523773549271,5,75.546531942018035,146.37140563765993,4.721658246376127,174.7013551159167
27047,MN,123,55,25.75,19,48,1,35,30882,POINT (-93.3502887 43.6742019),21.4,6.5,17.8,11.8,4.1,16.4,178.09727349264944,83.38190531701315,5,61.52451266109708,155.43034777540313,3.238132245320899,113.33462858623146
27049,MN,228,105,45.25,43,82,1,55,47503,POINT (-92.7160003 44.4061779),13.5,4.8,12.3,5.6,3.7,9.1,221.0386712418163,95.25714165421131,5,90.52059869902953,172.62067658884703,2.1051302023030125,115.78216112666568
27051,MN,41,15,7.25,4,13,1,11,6045,POINT (-96.0106987 45.9307426),18.6,5,17.1,7.2,4.2,5.7,248.13895781637717,119.93382961124897,5,66.17038875103391,215.05376344086022,16.542597187758478,181.96856906534325
27053,MN,6810,3310,1583,1633,2661,202,1844,1270283,POINT (-93.4752279 45.0061209),15.6,5.7,9.4,6.1,4.3,32.6,260.5718568224561,124.61790010572447,5,128.5540308734353,209.4808794575697,15.901968301551701,145.16450271317493
27055,MN,111,41,20.75,19,33,2,29,18806,POINT (-91.5015556 43.6669899),12.8,3.8,15.4,4.6,1.6,5.7,218.015526959481,110.33712644900564,5,101.03158566414974,175.4759119429969,10.634903754121025,154.20610443475488
27057,MN,96,48,23.25,18,38,1,36,21219,POINT (-94.9132898 47.0955506),18.9,3.8,15.4,5.6,4.4,8.2,226.21235684999294,109.57161034921532,5,84.82963381874735,179.0847825062444,4.712757434374852,169.6592676374947
27059,MN,113,49,23.25,23,39,1,30,40604,POINT (-93.2963388 45.5624313),14.5,4.7,12.1,8,4.5,7.1,120.67776573736577,57.26036843660723,3,56.6446655501921,96.04965028076052,2.462811545660526,73.88434636981579
27061,MN,163,71,33.25,31,54,4,45,44969,POINT (-93.6111022 47.4908166),19.2,3.6,17.1,5.6,6.6,10.5,157.88654406368832,73.93982521292446,4,68.93637839400476,120.08272365407281,8.895016566968357,100.068936378394
27063,MN,39,22,12,11,19,2,16,10016,POINT (-95.1497314 43.671111),17.6,3.4,15.7,7.2,3.1,8.6,219.6485623003195,119.80830670926518,5,109.82428115015975,189.69648562300318,19.968051118210862,159.7444089456869
27065,MN,59,26,11.5,10,21,0,15,16004,POINT (-93.2977883 45.9477598),20.9,3.4,17.9,10,4.5,6,162.45938515371157,71.85703574106473,4,62.48437890527368,131.21719570107473,0,93.72656835791052
27067,MN,157,74,35.75,28,58,3,55,43504,POINT (-95.0049812 45.1527137),20.7,5,15.2,8.8,3.4,21.9,170.0993012136815,82.1763515998529,5,64.36189775652814,133.32107392423686,6.895917616770872,126.42515630746598
27069,MN,34,13,7,4,10,1,13,4213,POINT (-96.7803493 48.7760403),16.1,3.9,18.5,4.3,3.4,5.5,308.56871587942084,166.1523854735343,5,94.94422027059103,237.36055067647757,23.736055067647758,308.56871587942084
27071,MN,74,38,17,12,26,1,29,12203,POINT (-93.7828956 48.2453743),20.3,4.8,17.6,7.7,5.3,8.8,311.3988363517168,139.31000573629436,5,98.33647463738426,213.06236171433255,8.19470621978202,237.6464803736786
27073,MN,48,17,8.25,5,17,0,11,6753,POINT (-96.176836 44.9998559),15,3.6,18.3,6,2.4,5.7,251.73996742188658,122.16792536650378,5,74.04116688879017,251.73996742188658,0,162.89056715533837
27075,MN,72,33,15,14,20,2,24,10835,POINT (-91.4117038 47.5171114),14.3,5.4,15.4,6.6,3.4,4.8,304.56852791878174,138.4402399630826,5,129.21089063221044,184.58698661744347,18.458698661744346,221.50438394093217
27077,MN,20,5,2.5,2,5,0,3,3757,POINT (-94.9046335 48.7681003),21,3.9,32.6,2.4,5.2,8.2,133.08490817141336,66.54245408570668,4,53.23396326856535,133.08490817141336,0,79.85094490284801
27079,MN,102,41,20.75,14,38,1,30,28567,POINT (-93.7301433 44.3734238),12.9,5.2,12.4,5.2,3.7,9.6,143.52224594812196,72.63625862008611,4,49.0075961774075,133.02061819582036,3.5005425841005358,105.01627752301607
27081,MN,31,7,3.75,2,7,0,6,5655,POINT (-96.2720323 44.4082382),18,3.5,19.1,6.2,2.1,5,123.7842617152962,66.3129973474801,4,35.36693191865606,123.7842617152962,0,106.10079575596816
27083,MN,140,67,33.75,29,52,3,53,25477,POINT (-95.8472678 44.4091953),20.6,6.6,12.7,7,3.4,17.4,262.9822977587628,132.47242610982454,5,113.8281587314048,204.1056639321741,11.775326765317738,208.0307728539467
27085,MN,158,79,41.25,36,68,2,59,36662,POINT (-94.2723231 44.8216571),14.1,4,14.8,6.2,3.3,10.2,215.48197043260052,112.5143200043642,5,98.19431564017239,185.47815176477008,5.455239757787354,160.92957285472696
27087,MN,20,7,3.5,3,6,1,4,5429,POINT (-95.8110885 47.3283866),37.6,11.1,22.3,13.5,9,55.5,128.9371891692761,64.46859458463805,4,55.25879535826119,110.51759071652238,18.41959845275373,73.67839381101491
27089,MN,46,20,9.25,6,15,1,15,9082,POINT (-96.357761 48.3627284),15.5,5,16.8,8.2,2.9,7.3,220.21581149526537,101.84981281656023,5,66.0647434485796,165.16185862144903,11.010790574763268,165.16185862144903
27091,MN,91,39,18.25,11,34,3,25,20070,POINT (-94.5470963 43.6771732),20.9,4.4,15.5,6.7,5.4,8.8,194.31988041853512,90.9317389138017,5,54.80817140009965,169.40707523667166,14.947683109118087,124.5640259093174
27093,MN,103,43,21.75,16,38,1,32,23268,POINT (-94.527346 45.1231555),15.8,3.9,15.6,6.1,2.4,6.6,184.8031631425133,93.47601856627128,5,68.7639676809352,163.31442324222107,4.29774798005845,137.5279353618704
27095,MN,100,44,21.25,18,37,1,30,26397,POINT (-93.6329964 45.9290434),19.5,6.5,16.7,9.7,5.8,11.8,166.6856082130545,80.50157214835019,4,68.18956699624957,140.16744327006856,3.7883092775694207,113.64927832708263
27097,MN,121,53,25.25,22,46,1,33,33876,POINT (-94.2666194 46.0204839),19,4.2,18.6,8.1,4.5,4.8,156.45294603849334,74.53654504664068,4,64.94273231786515,135.78934939189986,2.9519423780847798,97.41409847679773
27099,MN,168,59,28.75,24,54,3,34,39985,POINT (-92.7595136 43.6662486),22.6,5.9,15.8,10.6,3,23.7,147.55533324996873,71.90196323621358,4,60.02250844066525,135.0506439914968,7.502813555083156,85.0318869576091
27101,MN,69,27,13,8,22,1,22,8224,POINT (-95.7615809 44.0155943),14.4,3.3,21.3,9.9,2.8,8,328.30739299610894,158.0739299610895,5,97.27626459143968,267.50972762645915,12.15953307392996,267.50972762645915
27103,MN,118,55,26,26,42,1,36,34295,POINT (-94.2456844 44.3588204),16.5,7,13.6,5,1.9,12.8,160.37323224959906,75.81280069981047,4,75.81280069981047,122.46683189969383,2.91587694999271,104.97157019973757
27105,MN,72,22,10.5,7,16,2,17,22223,POINT (-95.7631323 43.6776863),24.5,8.5,18.3,21.2,2.8,42.6,98.99653512127075,47.248346307879224,3,31.49889753858615,71.99748008819691,8.999685011024614,76.49732259370921
27107,MN,31,14,6.75,6,12,0,9,6500,POINT (-96.4637757 47.3294529),18.9,4.3,22.7,7.8,5.7,11.1,215.3846153846154,103.84615384615384,5,92.3076923076923,184.6153846153846,0,138.46153846153845
27109,MN,622,311,150.25,145,249,14,198,160928,POINT (-92.4100977 43.9994993),13.2,5.1,10.6,5,3.2,21.7,193.25412606880096,93.36473453966991,5,90.10240604493936,154.7275800357924,8.699542652614834,123.03638894412408
27111,MN,252,106,52.5,54,85,4,67,59728,POINT (-95.7145815 46.4057273),17.7,4.2,17.8,7.4,4.4,8.3,177.47120278596304,87.89847307795338,5,90.40985802303777,142.31181355478168,6.69702652022502,112.17519421376909
27113,MN,51,24,11,8,18,0,18,14063,POINT (-96.0377254 48.069247),16.9,6.2,12.6,5,3,10.2,170.66059873426724,78.21944108653915,4,56.886866244755744,127.99544905070042,0,127.99544905070042
27115,MN,100,38,18,13,33,1,25,28997,POINT (-92.7630936 46.1009402),20.5,3.3,19,8.7,6.2,11.6,131.04803945235713,62.075387109011274,3,44.83222402317481,113.80487636652067,3.448632617167293,86.21581542918233
27117,MN,52,23,12,9,21,1,18,9370,POINT (-96.2570147 44.0153614),21.7,4.7,18,8.4,3.1,13.3,245.4642475987193,128.068303094984,5,96.05122732123799,224.11953041622198,10.672358591248665,192.10245464247598
27119,MN,134,50,20.75,10,44,2,28,31303,POINT (-96.4000265 47.7742536),21.1,5.2,14.6,7.2,4.4,14.7,159.72909944733732,66.28757627064499,4,31.94581988946746,140.56160751365684,6.389163977893492,89.4482956905089
27121,MN,70,36,19.5,18,32,1,27,11216,POINT (-95.4467052 45.5896228),15.4,3.6,17.9,5.4,1.2,5.2,320.9700427960057,173.85877318116977,5,160.48502139800286,285.30670470756064,8.91583452211127,240.72753209700429
27123,MN,3176,1657,757.25,892,1246,105,793,549377,POINT (-93.0999648 45.0152037),21,6,10.2,9,4.8,39.8,301.61437410011706,137.83795098811927,5,162.36573427719034,226.802359763878,19.11255840706837,144.3453220648116
27125,MN,17,4,2,0,4,0,4,3921,POINT (-96.08718 47.8654866),17.9,4.4,22,5.5,2,8.4,102.014792144861,51.0073960724305,3,0,102.014792144861,0,102.014792144861
27127,MN,71,34,15.75,10,29,1,23,15435,POINT (-95.2542415 44.4035357),19.8,4.1,21.1,7.1,2.1,13.8,220.2785876255264,102.04081632653062,5,64.7878198898607,187.88467768059604,6.4787819889860705,149.0119857466796
27129,MN,58,20,11.25,9,18,2,16,14768,POINT (-94.9556169 44.7236969),19,4.9,23,9.4,3.4,13.4,135.42795232936078,76.17822318526544,4,60.94257854821235,121.8851570964247,13.542795232936077,108.34236186348862
27131,MN,279,133,59.5,52,103,5,80,66795,POINT (-93.298513 44.3507747),17.8,6.3,10.5,7.7,5.2,19.2,199.11670035182274,89.0785238416049,5,77.85013848341941,154.20315891908078,7.485590238790329,119.76944382064526
27133,MN,56,28,12,7,20,0,21,9718,POINT (-96.2632376 43.6695866),17.4,4.7,14.5,5.6,2.2,7.2,288.12512862728954,123.4821979831241,5,72.03128215682239,205.80366330520684,0,216.09384647046718
27135,MN,82,26,12.75,9,21,1,20,15321,POINT (-95.8215042 48.7610683),15.1,6.5,24.3,6.6,4.4,9.5,169.7017165981333,83.21911102408458,5,58.742901899353825,137.06677109849227,6.526989099928203,130.53978199856405
27137,MN,898,407,192.25,186,323,21,246,200311,POINT (-92.5145848 47.578635),21.4,4.5,15.3,5.4,4.9,9.5,203.1840488041096,95.9757576967815,5,92.85560952718522,161.24925740473563,10.483697849843493,122.80903195530949
27139,MN,398,201,100.75,98,169,13,125,149568,POINT (-93.5337311 44.651805),8.6,5.7,6.8,5.1,3.2,20.8,134.38703465982027,67.36066538296961,4,65.52203679931536,112.9920838682071,8.691698759092855,83.57402652973899
27141,MN,252,131,61.75,58,103,6,83,96295,POINT (-93.76913 45.4531762),9,6.2,8.5,5.7,2.7,11.1,136.04029285009605,64.1258632327743,4,60.231580040500546,106.96297834778545,6.230853107637987,86.19346798899215
27143,MN,57,23,12,10,19,0,19,14948,POINT (-94.2301232 44.5757343),15,1.7,19.3,7.4,3.4,12.3,153.86673802515386,80.27829810008028,4,66.8985817500669,127.1073053251271,0,127.1073053251271
27145,MN,474,215,99.5,95,167,14,124,157638,POINT (-94.6104822 45.5552345),20.9,5.2,13.2,7.7,4.8,16,136.3884342607747,63.11929864626549,4,60.264656998946954,105.93892335604359,8.881107347213236,78.66123650388866
27147,MN,177,75,36,36,56,2,50,37363,POINT (-93.2204527 44.0152607),17.7,4.9,13.9,8.3,3.8,14.5,200.73334582340817,96.35200599523593,5,96.35200599523593,149.88089821481145,5.352889221957551,133.8222305489388
27149,MN,68,25,11.5,12,18,1,15,9669,POINT (-95.9923146 45.5934609),20.5,2.9,13,6.5,1.9,14,258.55827903609475,118.93680835660358,5,124.10797393732547,186.16196090598822,10.34233116144379,155.13496742165685
27151,MN,62,29,12.25,5,25,1,18,9810,POINT (-95.6901243 45.2758101),24.4,6.9,22.1,8.9,3.4,10.3,295.61671763506627,124.87257900101937,5,50.9683995922528,254.841997961264,10.193679918450561,183.4862385321101
27153,MN,76,36,19.5,19,29,3,28,25121,POINT (-94.9005758 46.0665694),23.2,3.9,26.6,12.2,3.8,11.3,143.30639703833447,77.6242983957645,4,75.63393177023208,115.44126428088053,11.942199753194538,111.4605310298157
27155,MN,26,9,3.5,1,8,0,5,3362,POINT (-96.4748315 45.7699352),17.5,3.2,23.1,6.6,4.2,12.9,267.69779892920883,104.10469958358121,5,29.7441998810232,237.9535990481856,0,148.720999405116
27157,MN,95,47,22.25,17,38,0,34,21425,POINT (-92.2334539 44.2896337),13,4.6,16.4,5.6,3.8,5.8,219.36989498249707,103.85064177362894,5,79.3465577596266,177.36289381563594,0,158.6931155192532
27159,MN,78,36,17.25,14,31,2,23,14009,POINT (-94.9886078 46.5869861),24.8,7.7,18.8,9.3,7.1,7.8,256.97765722035837,123.13512741808837,5,99.9357555856949,221.28631593975302,14.27653651224213,164.1801698907845
27161,MN,70,38,19.25,19,27,2,29,18972,POINT (-93.5898443 44.0184598),16.8,5,17.1,7.2,3.8,11.3,200.29517183217374,101.46531730971958,5,100.14758591608687,142.31499051233396,10.541851149061776,152.85684166139575
27163,MN,773,340,160,157,267,10,211,264818,POINT (-92.890117 45.037929),7.9,5.3,6.6,3.7,3.3,19.2,128.39006411950848,60.41885370329811,3,59.28600019636127,100.82396211737873,3.776178356456132,79.67736332122439
27165,MN,56,27,14.5,18,22,1,17,11223,POINT (-94.613798 43.9781089),19.6,4.5,22.8,12.8,5.9,29.7,240.57738572574178,129.19896640826875,5,160.3849238171612,196.02601799875256,8.910273545397844,151.47465027176335
27167,MN,31,11,5.75,4,10,1,8,6495,POINT (-96.476657 46.3623354),18.4,5.3,23.4,5.9,4,7.5,169.36104695919937,88.52963818321786,5,61.585835257890686,153.96458814472672,15.396458814472672,123.17167051578137
27169,MN,206,100,50.25,48,86,5,63,49889,POINT (-91.7770438 43.9813526),20.5,3.3,10.3,6.6,2.7,9.3,200.44498787307825,100.72360640622182,5,96.21359417907755,172.38268957084728,10.022249393653912,126.28034236003928
27171,MN,336,150,71.5,65,120,3,98,139890,POINT (-93.9663964 45.1750914),9.1,5,10,5.5,2.4,9,107.2271070126528,51.11158767603117,3,46.46507970548288,85.78168561012224,2.144542140253056,70.0550432482665
27173,MN,65,23,10.5,11,16,1,14,9616,POINT (-95.862756 44.7157358),18.2,5.4,17.3,7.7,3.4,11,239.1846921797005,109.19301164725458,5,114.39267886855241,166.38935108153078,10.399334442595674,145.59068219633943
28001,MS,120,46,18.75,13,38,2,22,29927,POINT (-91.3517966 31.4862243),40.1,9.9,21.7,20.3,11.9,64,153.7073545627694,62.65245430547666,3,43.43903498513048,126.97564072576603,6.682928459250844,73.51221305175928
28003,MS,63,18,9.5,11,17,0,10,34964,POINT (-88.5811091 34.8865689),32.1,6.8,28.7,19,7.1,18.8,51.481523853106054,27.170804255805972,1,31.460931243564808,48.62143919460016,0,28.600846585058918
28005,MS,19,7,3,0,7,0,5,12718,POINT (-90.7955421 31.2039333),41.2,9.4,35.2,14.6,6.9,42.5,55.04010064475546,23.588614562038057,1,0,55.04010064475546,0,39.31435760339676
28007,MS,46,10,5.25,4,7,1,9,18025,POINT (-89.5886219 33.0904678),36.5,8.9,24.7,18.8,7.4,47.1,55.478502080443825,29.12621359223301,1,22.191400832177532,38.83495145631068,5.547850208044383,49.930651872399444
28009,MS,12,3,1.25,1,3,0,1,7687,POINT (-89.200213 34.8095927),26.4,4.2,41.7,25.6,4,39.6,39.0269285807207,16.261220241966956,1,13.008976193573567,39.0269285807207,0,13.008976193573567
28011,MS,77,29,12.25,10,25,0,14,31301,POINT (-90.8841199 33.7991391),48.6,11.7,29.5,19.6,6.7,69.7,92.64879716302994,39.13612983610747,2,31.947861090699977,79.86965272674995,0,44.727005526979966
28013,MS,28,10,4,3,9,0,4,13420,POINT (-89.3371142 33.9366339),35.3,8,26.3,21.6,2.8,36.1,74.51564828614009,29.806259314456035,1,22.35469448584203,67.06408345752608,0,29.806259314456035
28015,MS,12,4,1.75,1,4,0,2,10053,POINT (-89.918887 33.4407948),29.6,3.8,36,19.3,6.5,35.8,39.78911767631553,17.407738983388043,1,9.947279419078882,39.78911767631553,0,19.894558838157764
28017,MS,37,13,6.75,8,11,1,7,17100,POINT (-88.9475579 33.9332767),36.7,12.5,34.7,23.4,2.3,50.9,76.0233918128655,39.473684210526315,2,46.78362573099415,64.32748538011695,5.847953216374269,40.93567251461988
28019,MS,14,2,1,1,2,0,1,8264,POINT (-89.2513319 33.3459638),30.1,4.3,27.2,18.3,9.7,32.7,24.201355275895452,12.100677637947726,1,12.100677637947726,24.201355275895452,0,12.100677637947726
28021,MS,30,12,5.25,4,9,0,8,9115,POINT (-90.9154239 31.9728096),54.1,5.2,30.4,18.4,10.6,89.2,131.65112452002194,57.5973669775096,3,43.88370817334065,98.73834339001645,0,87.7674163466813
28023,MS,30,14,5.25,3,12,0,6,15678,POINT (-88.6879756 32.0453738),32.6,9.6,27.7,14.8,6.8,36.8,89.29710422247736,33.48641408342901,2,19.135093761959432,76.54037504783773,0,38.270187523918864
28025,MS,47,16,8.25,9,13,2,9,18768,POINT (-88.782468 33.65967),35.4,11.5,21,16.6,9.5,61.7,85.25149190110827,43.95780051150895,2,47.9539641943734,69.26683716965047,10.656436487638533,47.9539641943734
28027,MS,55,13,6.25,3,11,1,10,21839,POINT (-90.6040104 34.2303156),52.7,12.4,30,18.8,9.5,80,59.526535097760885,28.618526489308117,1,13.736892714867897,50.36860662118229,4.5789642382892985,45.78964238289299
28029,MS,53,12,4.75,1,10,0,8,28453,POINT (-90.4487578 31.8669151),32.7,6.9,38.6,16.2,5.8,56.9,42.174814606544125,16.694197448423715,1,3.514567883878677,35.14567883878677,0,28.116543071029415
28031,MS,21,12,5.5,3,10,0,9,18491,POINT (-89.5488968 31.633331),33.1,8.7,40.6,15.8,6.1,39.9,64.89643610405062,29.7441998810232,1,16.224109026012655,54.08036342004218,0,48.672327078037966
28033,MS,362,152,69.75,66,119,3,91,183220,POINT (-89.9912114 34.8749217),16.3,8.1,10,8.9,4.3,38.7,82.96037550485755,38.06898810173562,2,36.02226831131973,64.94924134919769,1.6373758323327148,49.667066914092345
28035,MS,208,90,41,34,76,1,54,77743,POINT (-89.2594467 31.1885802),34.9,10,19.6,11,7,43.2,115.7660496764982,52.737867074849184,3,43.733840988899324,97.75799750459848,1.28628944084998,69.45962980589893
28037,MS,12,2,1,0,2,0,2,7705,POINT (-90.8954573 31.4777726),40,11.6,17.8,16.3,2.3,37.6,25.957170668397143,12.978585334198572,1,0,25.957170668397143,0,25.957170668397143
28039,MS,48,13,5,2,11,0,7,24260,POINT (-88.6422679 30.8554305),32.4,6.3,27.7,15.2,11.4,13.2,53.586150041220115,20.610057708161584,1,8.244023083264633,45.34212695795548,0,28.854080791426217
28041,MS,7,3,1,0,3,0,1,13653,POINT (-88.6348108 31.2128455),22.3,3.4,32.9,22.6,14.2,28.4,21.973192704900022,7.324397568300007,1,0,21.973192704900022,0,7.324397568300007
28043,MS,55,14,5.75,4,13,0,6,21621,POINT (-89.8027405 33.770031),34.3,10,22.8,17.9,5.2,47.1,64.75186161602146,26.59451459229453,1,18.500531890291846,60.1267286434485,0,27.75079783543777
28045,MS,90,42,20.25,18,35,2,26,45911,POINT (-89.4827905 30.3916415),25.1,8.7,17.8,11.1,8,15.6,91.48134434013635,44.107076735422886,2,39.206290431487005,76.23445361678029,4.356254492387445,56.63130840103679
28047,MS,450,157,74.5,66,124,7,104,207382,POINT (-89.0833762 30.4165357),27.3,10.4,15.5,11,9.1,37.2,75.70570251998727,35.92404355247803,2,31.825327174007388,59.79303893298358,3.3754134881522986,50.14900039540558
28049,MS,1162,433,196.5,170,356,22,239,230772,POINT (-90.4660171 32.2677879),33.5,11.7,14.9,11.9,8.7,76.2,187.6310817603522,85.14897821226145,5,73.66578267727454,154.2648154888808,9.533218934706117,103.56542388158009
28051,MS,43,11,3.75,3,8,1,3,17243,POINT (-90.0911968 33.1259415),53.7,15.4,42.2,22.4,12.8,85,63.794003363683814,21.747955692164936,1,17.39836455373195,46.39563880995186,5.799454851243983,17.39836455373195
28053,MS,17,2,0.75,0,1,0,2,7916,POINT (-90.5234209 33.1309962),56.8,15.2,29.3,23.7,13.7,79.9,25.265285497726126,9.474482061647297,1,0,12.632642748863063,0,25.265285497726126
28055,MS,14,3,1.25,1,3,0,1,1111,POINT (-91.0035351 32.7555393),35.5,4,63,40.5,8.8,67.8,270.02700270027003,112.51125112511251,5,90.00900090009002,270.02700270027003,0,90.00900090009002
28057,MS,26,10,5.25,4,10,0,7,23863,POINT (-88.3631269 34.2810747),22.6,5.5,24.5,16.5,2.8,10.4,41.9058793948791,22.00058668231153,1,16.76235175795164,41.9058793948791,0,29.33411557641537
28059,MS,268,90,40,40,68,4,48,142993,POINT (-88.6251005 30.4560045),24.8,9.2,15.4,11.3,8.9,32.9,62.940143923129106,27.97339729916849,1,27.97339729916849,47.55477540858644,2.797339729916849,33.56807675900219
28061,MS,22,5,2.25,2,5,0,2,16406,POINT (-89.1191761 32.0167482),34.8,10.1,50.1,13.1,4.3,55.7,30.476654882360112,13.714494697062051,1,12.190661952944044,30.476654882360112,0,12.190661952944044
28063,MS,20,7,4.75,5,6,2,6,7286,POINT (-91.0438779 31.7336333),41.9,12.6,14.1,21.5,8.8,87.1,96.07466373867692,65.19352182267362,4,68.62475981334066,82.34971177600879,27.449903925336262,82.34971177600879
28065,MS,13,7,3.75,3,7,0,5,11372,POINT (-89.8270863 31.5648075),36.5,5.4,37.4,15.6,8.5,62.6,61.55469574393246,32.97572986282096,2,26.38058389025677,61.55469574393246,0,43.96763981709462
28067,MS,108,41,18,14,31,2,25,67374,POINT (-89.1685317 31.6166011),34.2,10.1,36.3,14,3.6,35.7,60.85433550034138,26.71653753673524,1,20.77952919523852,46.011814646599575,2.9685041707483597,37.1063021343545
28069,MS,22,5,1.5,0,4,0,3,9211,POINT (-88.6256306 32.7501361),36.7,13.1,37.4,18.4,12.1,66.5,54.28292259255238,16.284876777765714,1,0,43.42633807404191,0,32.56975355553143
28071,MS,170,67,29,19,60,2,35,55727,POINT (-89.4853847 34.353078),31.6,5.7,14.1,8.8,2.6,30.4,120.22897338812425,52.03940639187468,3,34.094783498124784,107.66773736249932,3.5889245787499777,62.80618012812461
28073,MS,151,58,26,20,50,0,34,63610,POINT (-89.5063691 31.1975865),25.6,8.1,13.1,10.4,7.1,26.9,91.18063197610438,40.874076403081276,2,31.441597233139444,78.6039930828486,0,53.45071529633705
28075,MS,208,79,33.75,25,57,1,52,73756,POINT (-88.6604487 32.4039981),35,11.7,19.8,15.4,4.7,48.5,107.10993003959,45.75898909919193,2,33.89554748088291,77.28184825641304,1.3558218992353164,70.50273876023645
28077,MS,21,5,2,3,4,0,1,12055,POINT (-90.1075299 31.5500087),36.8,5.3,46.4,18.3,12.5,35.7,41.4765657403567,16.59062629614268,1,24.88593944421402,33.18125259228536,0,8.29531314807134
28079,MS,33,13,5.75,3,12,0,8,21452,POINT (-89.5222495 32.7606302),36,9.6,30.8,18.9,7.7,53.7,60.60041021816148,26.8040275964945,1,13.984710050344956,55.938840201379826,0,37.292560134253215
28081,MS,187,64,29,26,48,3,39,83388,POINT (-88.6824388 34.2923703),21,7.8,21.2,13.8,5.2,36,76.74965222813834,34.777186165875186,2,31.1795462176812,57.562239171103755,3.5976399481939847,46.7693193265218
28083,MS,72,23,10.5,7,20,1,14,28555,POINT (-90.2949343 33.5497896),49.4,14.8,49.5,17.5,11.9,78.8,80.5463141306251,36.77114340745929,2,24.51409560497286,70.04027315706531,3.5020136578532655,49.02819120994572
28085,MS,62,26,9.5,7,21,0,10,34910,POINT (-90.4535663 31.5352155),28.7,5.6,24,14.6,5.3,33.2,74.47722715554282,27.212832999140648,1,20.05156115726153,60.15468347178459,0,28.64508736751647
